,Vehicle_Title,Rating
4565,2016 Volkswagen Golf Hatchback TSI SE 4dr Hatchback (1.8L 4cyl Turbo 6A),4
4566,2016 Volkswagen Golf Hatchback TSI S 4dr Hatchback (1.8L 4cyl Turbo 5M),4
4567,2016 Volkswagen Golf Hatchback TSI S 4dr Hatchback (1.8L 4cyl Turbo 5M),5
4568,2016 Volkswagen Golf Hatchback TSI SE 4dr Hatchback (1.8L 4cyl Turbo 6A),5
4569,2016 Volkswagen Golf Hatchback TSI SE 4dr Hatchback (1.8L 4cyl Turbo 6A),5
4570,2016 Volkswagen Golf Hatchback TSI S 4dr Hatchback (1.8L 4cyl Turbo 5M),5
4571,2016 Volkswagen Golf Hatchback TSI S w/Sunroof 4dr Hatchback (1.8L 4cyl Turbo 6A),5
4572,2016 Volkswagen Golf Hatchback TSI S 4dr Hatchback (1.8L 4cyl Turbo 6A),5
4573,2016 Volkswagen Golf Hatchback TSI S 2dr Hatchback (1.8L 4cyl Turbo 6A),5
4574,2016 Volkswagen Golf Hatchback TSI SE 4dr Hatchback (1.8L 4cyl Turbo 6A),5
4575,2016 Volkswagen Golf Hatchback TSI S 4dr Hatchback (1.8L 4cyl Turbo 5M),5
4576,2016 Volkswagen Golf Hatchback TSI S 4dr Hatchback (1.8L 4cyl Turbo 5M),5
4577,2016 Volkswagen Golf Hatchback TSI S 4dr Hatchback (1.8L 4cyl Turbo 5M),5
4578,2016 Volkswagen Golf Hatchback TSI S w/Sunroof 4dr Hatchback (1.8L 4cyl Turbo 6A),5
4579,2016 Volkswagen Golf Hatchback TSI SE 4dr Hatchback (1.8L 4cyl Turbo 6A),5
4580,2016 Volkswagen Golf Hatchback TSI SE 4dr Hatchback (1.8L 4cyl Turbo 6A),5
4581,1998 Volkswagen Golf Hatchback K2 4dr Hatchback,4.5
4582,1998 Volkswagen Golf Hatchback K2 4dr Hatchback,2.75
4583,1998 Volkswagen Golf Hatchback Wolfsburg 4dr Hatchback,4.5
4584,1998 Volkswagen Golf Hatchback GL 4dr Hatchback,4.25
4585,1998 Volkswagen Golf Hatchback GL 4dr Hatchback,4.625
4586,1998 Volkswagen Golf Hatchback K2 4dr Hatchback,4.25
4587,1998 Volkswagen Golf Hatchback GL 4dr Hatchback,2.125
4588,1998 Volkswagen Golf Hatchback GL 4dr Hatchback,4.75
4589,1998 Volkswagen Golf Hatchback GL 4dr Hatchback,4.75
4590,1998 Volkswagen Golf Hatchback GL 4dr Hatchback,4.125
4591,1998 Volkswagen Golf Hatchback GL 4dr Hatchback,
mileage. Good power for a little ,,
engine.,,
4592,1998 Volkswagen Golf Hatchback GL 4dr Hatchback,4.875
4593,1998 Volkswagen Golf Hatchback GL 4dr Hatchback,
most recent crash.  I was going 25mph ,,
and the car is totaled.,,
4594,1998 Volkswagen Golf Hatchback GL 4dr Hatchback,4.5
4595,1999 Volkswagen Golf Diesel GL TDi 2dr Hatchback (midyear),5
4596,1999 Volkswagen Golf Diesel GL TDi 2dr Hatchback (midyear),4.875
4597,1999 Volkswagen Golf Diesel GL TDi 2dr Hatchback (midyear),4.25
4598,1999 Volkswagen Golf Diesel GLS TDi 4dr Hatchback (midyear),4.375
4599,1999 Volkswagen Golf Diesel GLS TDi 4dr Hatchback (midyear),5
4600,1999 Volkswagen Golf Hatchback GL 2dr Hatchback (midyear),5
4601,1999 Volkswagen Golf Hatchback Wolfsburg 4dr Hatchback,3.25
4602,1999 Volkswagen Golf Hatchback GL 4dr Hatchback,1.75
4603,1999 Volkswagen Golf Hatchback GL 2dr Hatchback (midyear),4.125
4604,1999 Volkswagen Golf Hatchback GLS 4dr Hatchback (midyear),3.75
4605,1999 Volkswagen Golf Hatchback GL 2dr Hatchback (midyear),2.75
4606,1999 Volkswagen Golf Hatchback GLS 4dr Hatchback (midyear),5
4607,1999 Volkswagen Golf Hatchback GL 4dr Hatchback,
car is so little. But you can fit five ,,
people pretty comforably in it and the ,,
back seat can lay down for when you ,,
have something big to haul or for a ,,
drive in movie. Not only that but it's ,,
really easy to put down the seats. The ,,
only thing i wish is that my cup ,,
holders were bigger. I get about 22-25 ,,
mpg in the city! I haven't got to test ,,
out the traveling mpg but i'm thinking ,,
about 8 to 10 more miles to the gallon.,,
4608,1999 Volkswagen Golf Hatchback GL 2dr Hatchback (midyear),4.75
4609,1999 Volkswagen Golf Hatchback GLS 4dr Hatchback (midyear),
constantly for so many problems I can't even ,,
remember them all. Some problems I just ,,
leave rather than fix because I'm tired of ,,
putting money into this car. Don't buy ,,
Volkswagon.,,
4610,1999 Volkswagen Golf Hatchback GL 2dr Hatchback (midyear),3.75
4611,1999 Volkswagen Golf Hatchback GL 2dr Hatchback (midyear),2.625
4612,1999 Volkswagen Golf Hatchback GL 4dr Hatchback,4.75
4613,1999 Volkswagen Golf Hatchback GLS 4dr Hatchback (midyear),4.875
4614,1999 Volkswagen Golf Hatchback Wolfsburg 4dr Hatchback,5
4615,1999 Volkswagen Golf Hatchback GLS 4dr Hatchback (midyear),5
4616,1999 Volkswagen Golf Hatchback GLS 4dr Hatchback (midyear),
this car is exellent. I have no ,,
problems performance wise. There are a ,,
few minor problems such as the rear ,,
winshield wiper acts funny and some ,,
others but nothing crucial. This car is ,,
very fun to drive.,,
4617,1999 Volkswagen Golf Hatchback Wolfsburg 4dr Hatchback,3.375
4618,1999 Volkswagen Golf Hatchback GL 2dr Hatchback (midyear),
used) that I have ever owned. It has ,,
suffered from numerous repairs and ,,
dealer service is absolutely horrible. I ,,
have owned many VWs and I would ,,
now avoid a new one at all costs.,,
4619,1999 Volkswagen Golf Hatchback GLS 4dr Hatchback (midyear),4.875
4620,2013 Volkswagen Jetta SportWagen Wagon SE 4dr Wagon w/Sunroof (2.5L 5cyl 6A),3
4621,2013 Volkswagen Jetta SportWagen Wagon S PZEV 4dr Wagon (2.5L 5cyl 5M),4.75
4622,2013 Volkswagen Jetta SportWagen Wagon S PZEV 4dr Wagon (2.5L 5cyl 6A),4.875
4623,2013 Volkswagen Jetta SportWagen Wagon S PZEV 4dr Wagon (2.5L 5cyl 5M),4.5
4624,2013 Volkswagen Jetta SportWagen Wagon S 4dr Wagon (2.5L 5cyl 5M),4.875
4625,2013 Volkswagen Jetta SportWagen Wagon S 4dr Wagon (2.5L 5cyl 6A),4.875
4626,2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),5
4627,"2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6AM)",5
4628,2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof (2.0L 4cyl Turbodiesel 6AM),4
4629,"2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6AM)",4.75
4630,2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof (2.0L 4cyl Turbodiesel 6AM),5
4631,2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof (2.0L 4cyl Turbodiesel 6AM),5
4632,2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),3.5
4633,2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),5
4634,"2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6AM)",5
4635,"2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6M)",4.875
4636,2013 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.875
4637,2011 Volkswagen Jetta SportWagen Wagon SE PZEV 4dr Wagon (2.5L 5cyl 6A),4
4638,2011 Volkswagen Jetta SportWagen Wagon S 4dr Wagon (2.5L 5cyl 5M),3
4639,2011 Volkswagen Jetta SportWagen Wagon S PZEV 4dr Wagon (2.5L 5cyl 5M),4.625
4640,2011 Volkswagen Jetta SportWagen Wagon S PZEV 4dr Wagon (2.5L 5cyl 5M),4.375
4641,2011 Volkswagen Jetta SportWagen Wagon SE 4dr Wagon (2.5L 5cyl 6A),4.75
4642,2011 Volkswagen Jetta SportWagen Wagon S 4dr Wagon (2.5L 5cyl 5M),4.625
4643,2011 Volkswagen Jetta SportWagen Wagon S PZEV 4dr Wagon (2.5L 5cyl 5M),4.625
4644,2011 Volkswagen Jetta SportWagen Wagon S 4dr Wagon (2.5L 5cyl 6A),4.75
4645,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),2
4646,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4
4647,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4
4648,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),2
4649,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),3.375
4650,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4651,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),3.625
4652,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),3
4653,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.625
4654,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),3.375
4655,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),3.125
4656,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.25
4657,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4
4658,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4
4659,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.5
4660,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.875
4661,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),4.5
4662,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.375
4663,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),4.375
4664,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),3.25
4665,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),4
4666,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),2.875
4667,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4668,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),4.875
4669,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.875
4670,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.25
4671,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),2.25
4672,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.5
4673,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.875
4674,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.375
4675,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4676,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.75
4677,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),5
4678,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),2.875
4679,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.375
4680,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4681,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.125
4682,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),4.75
4683,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4684,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),5
4685,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4686,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.875
4687,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),5
4688,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4689,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4690,2011 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4691,2014 Volkswagen Jetta SportWagen Wagon S 4dr Wagon (2.5L 5cyl 5M),2
4692,2014 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof (2.0L 4cyl Turbodiesel 6M),5
4693,2014 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4694,2014 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),3
4695,2014 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),4
4696,2014 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),5
4697,"2014 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6AM)",5
4698,"2014 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6AM)",4.375
4699,2014 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),4
4700,"2014 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6M)",4
4701,2012 Volkswagen Jetta SportWagen Wagon S PZEV 4dr Wagon (2.5L 5cyl 6A),4
4702,2012 Volkswagen Jetta SportWagen Wagon SE 4dr Wagon (2.5L 5cyl 6A),5
4703,2012 Volkswagen Jetta SportWagen Wagon SE 4dr Wagon (2.5L 5cyl 6A),5
4704,2012 Volkswagen Jetta SportWagen Wagon S 4dr Wagon (2.5L 5cyl 6A),5
4705,2012 Volkswagen Jetta SportWagen Wagon SE 4dr Wagon w/Sunroof (2.5L 5cyl 6A),3.625
4706,2012 Volkswagen Jetta SportWagen Wagon SE PZEV 4dr Wagon (2.5L 5cyl 6A),5
4707,"2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6AM)",5
4708,"2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6AM)",4
4709,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4710,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof (2.0L 4cyl Turbodiesel 6M),3.75
4711,"2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6M)",5
4712,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof (2.0L 4cyl Turbodiesel 6M),4.375
4713,"2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6M)",4.75
4714,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof (2.0L 4cyl Turbodiesel 6AM),4.5
4715,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4716,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),5
4717,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),2.375
4718,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.875
4719,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),4.75
4720,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof (2.0L 4cyl Turbodiesel 6AM),5
4721,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6M),4.5
4722,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof (2.0L 4cyl Turbodiesel 6AM),4.375
4723,"2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon w/Sunroof, Navigation (2.0L 4cyl Turbodiesel 6AM)",4.875
4724,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),4.5
4725,2012 Volkswagen Jetta SportWagen Diesel TDI 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),5
4726,2013 Volkswagen Beetle Diesel 2.0L TDI 2dr Hatchback (2.0L 4cyl Turbodiesel 6AM),5
4727,2013 Volkswagen Beetle Hatchback 2.5L 2dr Hatchback (2.5L 5cyl 6A),5
4728,2013 Volkswagen Beetle Hatchback 2.5L 2dr Hatchback (2.5L 5cyl 6A),5
4729,2013 Volkswagen Beetle Hatchback Turbo Fender Edition 2dr Hatchback (2.0L 4cyl Turbo 6M),5
4730,2013 Volkswagen Beetle Hatchback 2.5L PZEV 2dr Hatchback (2.5L 5cyl 5M),5
4731,2015 Volkswagen Beetle Hatchback 1.8T Classic 2dr Hatchback (1.8L 4cyl Turbo 6A),5
4732,"2015 Volkswagen Beetle Hatchback R-Line w/Sunroof, Sound 2dr Hatchback (2.0L 4cyl Turbo 6AM)",5
4733,2015 Volkswagen Beetle Hatchback 1.8T Classic 2dr Hatchback (1.8L 4cyl Turbo 6A),5
4734,2015 Volkswagen Beetle Hatchback 1.8T Classic 2dr Hatchback (1.8L 4cyl Turbo 6A),4
4735,2018 Volkswagen Beetle Hatchback 2.0T SE 2dr Hatchback (2.0L 4cyl Turbo 6A),5
4736,2018 Volkswagen Beetle Hatchback 2.0T SE 2dr Hatchback (2.0L 4cyl Turbo 6A),5
4737,2017 Volkswagen Beetle Hatchback 1.8T SE 2dr Hatchback (1.8L 4cyl Turbo 6A),5
4738,2017 Volkswagen Beetle Hatchback 1.8T Classic 2dr Hatchback (1.8L 4cyl Turbo 6A),5
4739,2017 Volkswagen Beetle Hatchback 1.8T Classic 2dr Hatchback (1.8L 4cyl Turbo 6A),4
4740,2017 Volkswagen Beetle Hatchback 1.8T S 2dr Hatchback (1.8L 4cyl Turbo 6A),2
4741,2017 Volkswagen Beetle Hatchback 1.8T S 2dr Hatchback (1.8L 4cyl Turbo 6A),5
4742,2014 Volkswagen Beetle Diesel 2.0L TDI 2dr Hatchback (2.0L 4cyl Turbodiesel 6AM),4.5
4743,2014 Volkswagen Beetle Hatchback 2.5L PZEV 2dr Hatchback (2.5L 5cyl 5M),3
4744,2014 Volkswagen Beetle Hatchback 2.5L 2dr Hatchback (2.5L 5cyl 5M),3
4745,2014 Volkswagen Beetle Hatchback R-Line PZEV 2dr Hatchback (2.0L Turbo 4cyl 6M),3
4746,2014 Volkswagen Beetle Hatchback 2.5L 2dr Hatchback (2.5L 5cyl 5M),4
4747,2014 Volkswagen Beetle Hatchback 2.5L 2dr Hatchback (2.5L 5cyl 5M),5
4748,2014 Volkswagen Beetle Hatchback R-Line PZEV 2dr Hatchback (2.0L Turbo 4cyl 6AM),5
4749,2014 Volkswagen Beetle Hatchback R-Line 2dr Hatchback (2.0L Turbo 4cyl 6AM),5
4750,2012 Volkswagen Beetle Hatchback 2.0T Turbo PZEV 2dr Hatchback (2.0L 4cyl Turbo 6AM),5
4751,"2012 Volkswagen Beetle Hatchback 2.0T Turbo 2dr Hatchback w/Sunroof, Sound (2.0L 4cyl Turbo 6M)",3
4752,"2012 Volkswagen Beetle Hatchback 2.0T Turbo 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L 4cyl Turbo 6M)",2
4753,"2012 Volkswagen Beetle Hatchback 2.0T Turbo 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L 4cyl Turbo 6M)",1
4754,"2012 Volkswagen Beetle Hatchback 2.0T Turbo PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L 4cyl Turbo 6M)",2
4755,2012 Volkswagen Beetle Hatchback 2.5L 2dr Hatchback (2.5L 5cyl 6A),1.75
4756,"2012 Volkswagen Beetle Hatchback 2.0T Turbo PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L 4cyl Turbo 6M)",5
4757,"2012 Volkswagen Beetle Hatchback 2.5L PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.5L 5cyl 5M)",3.25
4758,2012 Volkswagen Beetle Hatchback 2.5L 2dr Hatchback w/Sunroof (2.5L 5cyl 6A),3.75
4759,2012 Volkswagen Beetle Hatchback 2dr Hatchback (2.5L 5cyl 5M),4.5
4760,2012 Volkswagen Beetle Hatchback 2.0T Turbo PZEV 2dr Hatchback (2.0L 4cyl Turbo 6M),4.25
4761,2012 Volkswagen Beetle Hatchback 2.5L 2dr Hatchback (2.5L 5cyl 6A),4.5
4762,"2012 Volkswagen Beetle Hatchback 2.0T Turbo 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L 4cyl Turbo 6AM)",4.75
4763,2012 Volkswagen Beetle Hatchback 2.0T Turbo 2dr Hatchback (2.0L 4cyl Turbo 6AM),3
4764,2012 Volkswagen Beetle Hatchback 2.0T Turbo 2dr Hatchback (2.0L 4cyl Turbo 6AM),3
4765,2012 Volkswagen Beetle Hatchback 2dr Hatchback (2.5L 5cyl 5M),4.625
4766,"2012 Volkswagen Beetle Hatchback 2.0T Turbo 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L 4cyl Turbo 6AM)",3.625
4767,"2012 Volkswagen Beetle Hatchback 2.5L 2dr Hatchback w/Sunroof, Sound, Navigation (2.5L 5cyl 6A)",5
4768,2012 Volkswagen Beetle Hatchback 2.5L PZEV 2dr Hatchback (2.5L 5cyl 6A),4.375
4769,2012 Volkswagen Beetle Hatchback 2.0T Black Turbo Launch Edition PZEV 2dr Hatchback (2.0L 4cyl Turbo 6AM),4.625
4770,2016 Volkswagen Beetle Hatchback R-Line SE 2dr Hatchback (2.0L 4cyl Turbo 6AM),5
4771,2016 Volkswagen Beetle Hatchback 1.8T S 2dr Hatchback (1.8L 4cyl Turbo 6A),5
4772,2016 Volkswagen Beetle Hatchback 1.8T S PZEV 2dr Hatchback (1.8L 4cyl Turbo 6A),4
4773,2016 Volkswagen Beetle Hatchback R-Line SEL PZEV 2dr Hatchback (2.0L Turbo 4cyl 6AM),5
4774,2016 Volkswagen Beetle Hatchback 1.8T Dune PZEV 2dr Hatchback (1.8L 4cyl Turbo 6A),5
4775,2016 Volkswagen Beetle Hatchback 1.8T Dune PZEV 2dr Hatchback (1.8L 4cyl Turbo 6A),2
4776,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6M),5
4777,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6M),5
4778,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6M),5
4779,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6AM),4.5
4780,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6M),4.875
4781,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6M),5
4782,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6AM),4.875
4783,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6M),4.375
4784,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6AM),2.25
4785,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6AM),2.625
4786,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6M),4.5
4787,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6AM),4.125
4788,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6M),4.5
4789,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6AM),3.125
4790,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6AM),4.875
4791,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6AM),4.875
4792,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6M),4
4793,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6AM),3.75
4794,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6AM),4.875
4795,2007 Volkswagen GTI Hatchback Fahrenheit 2dr Hatchback (2.0L 4cyl Turbo 6AM),4.875
4796,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6M),4.375
4797,2007 Volkswagen GTI Hatchback Fahrenheit 2dr Hatchback (2.0L 4cyl Turbo 6AM),4.875
4798,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6M),4.75
4799,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6AM),4.75
4800,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6M),4.625
4801,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6M),4.375
4802,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6AM),5
4803,2007 Volkswagen GTI Hatchback 4dr Hatchback (2.0L 4cyl Turbo 6M),5
4804,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6M),4.75
4805,2007 Volkswagen GTI Hatchback 2dr Hatchback (2.0L 4cyl Turbo 6AM),5
